grdc_no,river,station,area,altitude,lat_org,long_org,lat_pp,long_pp,dist_km,area_calc,quality,type,comment,source
1160120.0,SOUTRIVIER,KYKOEDY (27711108),381.0,140.0,-34.2917,20.0228,-34.29125,20.02292,0.1,379.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160200.0,SWART-DORINGRIVIER,BRUINTJIESHOOGTE (27713201),2351.0,175.0,-30.8241,18.1177,-30.82417,18.1175,0.0,2340.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160210.0,JONKERSHOEKRIVIER,JONKERSHOEK (27711308),20.0,299.0,-33.9864,18.9556,-33.98667,18.95583,0.0,21.763,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1160220.0,LEEURIVIER,LEEUW (27712207),267.0,837.0,-32.7803,19.2833,-32.78,19.28333,0.0,286.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1160230.0,JAN DISSELSRIVIER,CLANWILLIAM (27712306),163.0,116.0,-32.2117,18.9367,-32.21125,18.93625,0.1,177.49,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1160235.0,DORINGRIVIER,MELKBOOM,24044.0,-999.0,-31.8625,18.6864,-31.86208,18.68625,0.0,23964.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160240.0,KLEIN-BERGRIVIER,MOUNTAIN VIEW (27711421),19.0,345.0,-33.1844,19.1564,-33.1854,19.1562,0.1,22.63,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
1160245.0,VIER-EN-TWINTIG-RIVIERE,DRI-DAS-BOSCH (27711428),183.0,130.0,-33.1347,19.0608,-33.13458,19.06125,0.0,185.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160250.0,DIEPRIVIER,MALMESBURY (27711312),246.0,117.0,-33.4639,18.7403,-33.46375,18.73958,0.1,244.25,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160255.0,MOSSELBANKRIVIER,KLIPPHEUWEL (27711313),473.0,59.0,-33.705,18.6997,-33.70542,18.69958,0.0,469.58,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160256.0,DIEPRIVIER,ADDERLEY,1311.0,-999.0,-33.7228,18.6167,-33.7225,18.61667,0.0,1323.6,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160257.0,SILWERSTROOMRIVIER,BUFFELS RIVER (27711318),23.0,14.0,-33.5819,18.3619,-33.5771,18.3604,0.6,24.1,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160260.0,BERGRIVIER,FARM 187 (27711407),726.0,140.0,-33.8086,18.9842,-33.79333,18.96667,2.3,504.65,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1160263.0,BERGRIVIER,DALJOSAFAT,628.0,-999.0,-33.7078,18.9911,-33.7062,18.9771,1.3,635.5,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160265.0,KLEIN-BERGRIVIER,NIEUWKLOOF (27711408),395.0,93.0,-33.3139,19.0747,-33.31375,19.07458,0.0,395.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160266.0,BERGRIVIER,DRIEHEUVELS,2936.0,-999.0,-33.1308,18.8628,-33.13083,18.8625,0.0,2953.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160270.0,WATERVALRIVIER,WATERVALSBERGE (27711412),35.0,277.0,-33.3522,19.1003,-33.355,19.1025,0.4,35.11,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160271.0,WATERVALRIVIER,WATERVALSBERGE (27711411),27.0,181.0,-33.3797,19.1497,-33.37458,19.16125,1.2,31.8,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1160275.0,KNOLVLEISPRUIT,KNOLVLEI BOS RES. (27711410),10.0,176.0,-33.3881,19.1594,-33.3896,19.1604,0.2,11.64,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
1160276.0,BRAKKLOOFSPRUIT,KNOLVLEI BOS RES. (27711409),5.0,194.0,-33.3908,19.1714,-33.42333,19.16,3.8,5.03,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160290.0,BANGHOEKRIVIER,JONKERSHOEK (27711419),30.0,259.0,-33.9125,18.9439,-33.9125,18.94417,0.0,30.985,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160295.0,FRANSCHHOEKRIVIER,LE MOUILLAGE (27711403),46.0,199.0,-33.8908,19.0789,-33.89083,19.07917,0.0,47.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160300.0,BREE,CERES TOEKEN GEB.,657.0,441.0,-33.3806,19.3017,-33.38083,19.30167,0.0,660.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160301.0,BREE,CERES TOEKEN GEB.,753.0,294.0,-33.4217,19.2672,-33.42167,19.2675,0.0,757.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160302.0,BREE,OUDE PONT (27694301),9854.0,77.0,-34.0703,20.39,-34.07,20.39,0.0,9856.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160303.0,BREE,WOLVENDRIFT,6713.0,-999.0,-33.8978,20.0117,-33.8975,20.01167,0.0,6715.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160304.0,BREE,LE CHASSEUR,4355.0,-999.0,-33.8181,19.6933,-33.81833,19.69333,0.0,4357.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160305.0,BREE,SWELLEN DAM,9842.0,-999.0,-34.0675,20.4056,-34.06792,20.40458,0.1,9864.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160310.0,KOEKEDOURIVIER,CERES (27694913),52.0,455.0,-33.3597,19.2983,-33.36,19.29833,0.0,53.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160315.0,ROOIELSKLOOFRIVIER,ROODE ELS BERG (27694805),16.0,482.0,-33.4617,19.6175,-33.4604,19.6187,0.2,15.76,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160317.0,WITRIVIER,DROSTERSKLOOF (27694907),85.0,273.0,-33.5686,19.145,-33.5675,19.1475,0.3,84.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160318.0,HOLSLOOT,D/S DASHBOCH RIVER (27694912),152.0,296.0,-33.7567,19.3297,-33.75667,19.32917,0.0,151.19,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160320.0,DORINGRIVIER,ELANDS DRIFT - ASPOORT (27712202),6895.0,389.0,-32.5028,19.535,-32.5025,19.535,0.0,6855.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160324.0,WILLEM NELSRIVIER,LANGEVALLEY (27694705),24.0,558.0,-33.7639,19.8508,-33.76417,19.86667,1.5,23.761,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160325.0,HOEKSRIVIER,HOEKSBERG (27694709),18.0,336.0,-34.0103,19.8378,-34.01,19.8375,0.0,18.16,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160327.0,WATERKLOOFSPRUIT,POESJENELS RIVER (27694712),15.0,370.0,-33.9542,19.5872,-33.95417,19.5875,0.0,14.845,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160328.0,WATERKLOOF,WAGGENSBOOMS KLOOF (27694410),15.0,405.0,-33.9836,19.3292,-33.9854,19.3354,0.6,15.48,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160330.0,KRUISRIVIER,TWEEKUILEN (27711501),660.0,51.0,-32.6017,18.7494,-32.60167,18.75,0.1,661.04,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160331.0,ELANDSRIVIER,TWIST NIET (27694406),56.0,389.0,-33.9647,19.2914,-33.96458,19.29125,0.0,56.234,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160332.0,DUTOITSRIVIER,PURGATORY UITSPAN (27694407),46.0,389.0,-33.9386,19.1706,-33.94,19.17,0.2,45.753,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160340.0,HEXRIVIER,NEW GLEN HEATLIE (27694801),699.0,302.0,-33.5622,19.51,-33.56208,19.50958,0.0,706.58,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160341.0,KOGMANSKLOOFRIVIER,GOLD MINE,1201.0,-999.0,-33.8717,20.0022,-33.87083,20.0025,0.1,1207.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160343.0,KINGNARIVIER,MONTAGUE (27694601),593.0,214.0,-33.7911,20.1239,-33.79125,20.12375,0.0,595.54,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160345.0,KEISIERIVIER,KEISIESDOORNS (27694605),76.0,324.0,-33.7089,20.0586,-33.70917,20.0575,0.1,79.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160346.0,KEISIERIVIER,HARMONIE (27694604),14.0,544.0,-33.6964,19.9281,-33.69667,19.92583,0.2,13.281,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1160347.0,KOORIVIER,DWARS IN DIE WEG (27694708),106.0,703.0,-33.5964,19.7619,-33.59625,19.76208,0.0,106.66,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160348.0,KOORIVIER,DIE KOO (27694707),48.0,829.0,-33.6386,19.8136,-33.6375,19.8125,0.2,47.515,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160350.0,TOUWSRIVIER,ZANDFONTEIN,2900.0,459.0,-33.5719,20.7019,-33.5725,20.70167,0.1,2897.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160351.0,TOUWSRIVIER,FARM 162 (27692705),79.0,136.0,-33.9453,22.6144,-33.94542,22.61458,0.0,77.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160352.0,TOUWS,OKKERSKRAAL,5837.0,-999.0,-33.6939,21.1431,-33.69375,21.14292,0.0,5861.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160353.0,GROOTRIVIER,BUFFELSFONTEIN,12493.0,-999.0,-33.7492,21.4444,-33.74917,21.44417,0.0,12481.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160360.0,BOKRIVIER,LOT B (27693215),9.0,1036.0,-33.3544,19.7194,-33.35833,19.7175,0.5,8.75,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160361.0,SMALBLAARRIVIER,VERLORENVALLEY (27693216),30.0,889.0,-33.2881,19.7272,-33.28833,19.72333,0.4,29.134,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160365.0,HUISRIVIER,ZOAR (27693405),268.0,471.0,-33.4894,21.4892,-33.4938,21.4896,0.5,276.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160367.0,BOPLAASRIVIER,OPZOEK (27693406),25.0,470.0,-33.4894,21.4894,-33.48917,21.48917,0.0,25.152,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160368.0,JOUBERTRIVIER,OPZOEK (27693407),25.0,469.0,-33.4919,21.5142,-33.49167,21.51417,0.0,25.223,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160370.0,WEYERSRIVIER,WEYERS RIVER (27693103),95.0,119.0,-34.0311,21.5864,-34.03083,21.58667,0.0,94.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160373.0,GOURITZ,ZEEKOEDRIFT,43451.0,-999.0,-33.9803,21.6533,-33.98,21.65333,0.0,43483.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160375.0,LANGTOURIVIER,LANGFONTEIN (27693104),101.0,102.0,-33.9875,21.7597,-33.98917,21.76,0.2,111.12,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1160376.0,GAMKARIVIER,HUIS RIVER,17810.0,-999.0,-33.5022,21.6228,-33.505,21.623,0.3,17805.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160378.0,GAMKARIVIER,SPEK BOOM BERG,17090.0,-999.0,-33.31,21.6342,-33.30958,21.63458,0.1,17079.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160380.0,OLIFANTSRIVIER,PARDEKLOOF (27693304),4230.0,571.0,-33.4769,23.0294,-33.4775,23.02917,0.1,4295.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160385.0,WILGERIVIER,WILGEHOUTE RIVER (27693316),33.0,652.0,-33.5453,22.9739,-33.545,22.97417,0.0,32.361,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160390.0,GROOTRIVIER,DE RUST (27693312),692.0,480.0,-33.4756,22.5478,-33.4771,22.5479,0.2,695.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160391.0,OLIFANTSRIVIER,WARM WATER,10927.0,-999.0,-33.66,21.7731,-33.66,21.77333,0.0,10999.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160393.0,KANDELAARSRIVIER,PAARDENDRIFT (27693317),351.0,278.0,-33.6792,22.14,-33.67917,22.14,0.0,345.22,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160395.0,PERDEPOORTRIVIER,GROENEFONTEIN (27693313),29.0,698.0,-33.3681,22.1794,-33.36792,22.17958,0.0,29.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160396.0,WYNANADSRIVIER,KOETZERS KRAAL (27693318),137.0,460.0,-33.4675,22.0006,-33.4675,22.00083,0.0,138.45,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160398.0,MEULRIVIER,VOGELFONTEIN (27693320),35.0,583.0,-33.4611,21.9603,-33.46083,21.96,0.0,34.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160400.0,MAALGATERIVIER,KNOETZE KAMA (27692703),145.0,117.0,-34.0067,22.3503,-34.00667,22.35,0.0,145.89,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160403.0,GROOT-BRAKRIVIER,WOLVEDANS,131.0,-999.0,-34.0286,22.2219,-34.02833,22.2225,0.1,130.34,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160405.0,MALGASRIVIER,BLANCO (27692704),34.0,200.0,-33.9511,22.4225,-33.95083,22.4225,0.0,33.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160415.0,HARTENBOSRIVIER,HARTENBOSCH (27692901),144.0,11.0,-34.1031,22.0714,-34.10292,22.07125,0.0,142.24,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160417.0,BRANDWAGRIVIER,BRANDWACHT,215.0,-999.0,-34.0317,22.0528,-34.03167,22.0525,0.0,216.79,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160419.0,MOORDKUILRIVIER,BANFF,198.0,-999.0,-34.0394,22.1322,-34.03917,22.1325,0.0,197.36,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160420.0,KAAIMANSRIVIER,UPPER BARBIERSKRAAL (27692701),47.0,75.0,-33.9711,22.5475,-33.97083,22.5475,0.0,47.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160425.0,DIEPRIVIER,WOODVILLE FOREST RES. (27692603),72.0,218.0,-33.9125,22.7078,-33.91292,22.70708,0.1,71.864,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160427.0,KARATARARIVIER,KARATARA FOREST RES. (27692602),23.0,256.0,-33.8808,22.8378,-33.8812,22.8396,0.2,23.35,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160430.0,KNYSNARIVIER,MILWOOD FOREST RES. (27692502),135.0,194.0,-33.8911,23.0294,-33.89,23.03,0.1,134.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160435.0,GOUNARIVIER,GOUNA COMMONAGE CON. (27692501),94.0,61.0,-33.9911,23.0419,-33.99125,23.04125,0.1,90.808,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160441.0,KEURBOOMSRIVIER,MKAMA (27692401),162.0,320.0,-33.8036,23.1353,-33.80333,23.13583,0.1,162.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160443.0,KEURBOOMSRIVIER,NEWLANDS,761.0,-999.0,-33.9458,23.3675,-33.94542,23.36792,0.1,763.49,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160450.0,JORDAANSRIVIER,WELGELEGEN (27691302),53.0,780.0,-33.7378,23.3044,-33.7375,23.30417,0.0,52.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160453.0,KOUGARIVIER,STUURMANSKRAAL,1627.0,-999.0,-33.7919,24.0328,-33.79167,24.03083,0.2,1633.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160455.0,BLOUKRANSRIVIER,LOTTERINGS FOR. RES. (27692301),56.0,36.0,-33.9556,23.6386,-33.95542,23.63875,0.0,56.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160456.0,KRUISRIVIER,FARM 508,25.64,-999.0,-33.9819,24.021,-33.98167,24.02083,0.0,26.15,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160457.0,WABOOMSRIVIER,DIEPKLOOF (27691301),21.0,578.0,-33.8657,23.8358,-33.8646,23.8354,0.1,19.42,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
1160458.0,GROOTRIVIER,ROOIWAL,-999.0,-999.0,-34.032,24.1955,-34.0312,24.1938,0.2,117.3,High,Manual,Station and river name could be identified,hydrosheds
1160459.0,TSITSIKAMMARIVIER,GEELHOUTBOOM,134.0,-999.0,-34.0966,24.4391,-34.09667,24.43917,0.0,134.43,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160460.0,GROOTRIVIER,GROOTRIVIERSPOORT (27691206),29571.0,133.0,-33.731,24.6179,-33.73083,24.6175,0.0,29500.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160470.0,HEUNINGKLIPRIVIER,CAMPHERSPOORT (27691501),1296.0,500.0,-33.2037,24.2344,-33.20333,24.235,0.1,1290.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160480.0,SOUTRIVIER,KAMFERSKRAAL (27691901),3943.0,944.0,-32.2378,23.0506,-32.23833,23.05167,0.1,3943.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160481.0,SOUTRIVIER,KLIPKRAAL (27691902),3672.0,1003.0,-32.0689,23.0075,-32.06917,23.00833,0.1,3674.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160485.0,SWARTKOPSRIVIER,UITENHAGE,912.0,-999.0,-33.7719,25.3864,-33.77208,25.38625,0.0,911.56,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160487.0,ELANDSRIVIER,WINTCANTON (27683204),394.0,83.0,-33.7973,25.309,-33.7975,25.30917,0.0,395.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160490.0,VOELRIVIER,RIET VLEY (27682302),1742.0,312.0,-33.0003,25.1642,-33.0,25.16417,0.0,1742.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160493.0,SONDAGSRIVIER,DE DRAAY,13422.0,-999.0,-33.0993,25.0115,-33.09917,25.01167,0.0,13427.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160495.0,VOLKERSRIVIER,VOLKERS RIVER (27682209),542.0,264.0,-33.1075,25.2283,-33.10833,25.22833,0.1,533.86,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160500.0,BOESMANSRIVIER,DONKER HOEK ALICEDALE,1479.0,276.0,-33.3294,26.0778,-33.32875,26.07708,0.1,1480.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160505.0,KARIEGARIVIER,SMITHFIELD,588.0,-999.0,-33.5523,26.6018,-33.55208,26.60208,0.0,585.75,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160510.0,GREAT FISH RIVER,BRANDT LEGTE PIGGOT'S BRIDGE,23067.0,300.0,-33.0982,26.4447,-33.09833,26.445,0.0,23000.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160511.0,GREAT FISH RIVER,KATKOP (27673901),9545.0,975.0,-31.9031,25.4817,-31.90333,25.48167,0.0,9095.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160512.0,GREAT FISH RIVER,ZOUTPANSDRIFT (27673802),1717.0,980.0,-31.9042,25.4306,-31.90417,25.43083,0.0,1724.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160520.0,TEEBUSRIVIER,JAN BLAAUWS KOP (27673912),1565.0,1120.0,-31.57,25.5439,-31.57042,25.54375,0.0,1571.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160523.0,KLEIN-BRAKRIVIER,ZEEVEN FONTEIN,2445.0,-999.0,-31.7775,25.3175,-31.7775,25.3175,0.0,2456.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160525.0,PAULSRIVIER,COUTZENBURG (27673704),878.0,1337.0,-32.0355,25.5211,-32.0354,25.5229,0.2,875.3,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160527.0,KLEIN-VISRIVIER,DOORN KRAAL,1512.0,-999.0,-32.785,25.6148,-32.7854,25.6146,0.0,1518.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160528.0,GREAT FISH RIVER,RIETFONTYN,10830.0,-999.0,-32.0858,25.5758,-32.08542,25.57542,0.1,10849.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160529.0,TARKARIVIER,BRIDGE FARM,4742.0,-999.0,-32.3142,25.7411,-32.31417,25.74083,0.0,4731.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160530.0,BAVIAANSRIVIER,BOTMANSGAT (27673403),806.0,630.0,-32.6059,25.8846,-32.60583,25.885,0.0,802.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160533.0,GREAT FISH RIVER,SOUT VLEIJ,19130.0,-999.0,-33.0276,25.8933,-33.02708,25.89292,0.1,19106.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160535.0,VLEKPOORTRIVIER,ROBERTS KRAAL (27673603),1308.0,1111.0,-31.9683,26.0011,-31.96833,26.00167,0.1,1303.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160537.0,KATRIVIER,FORT BEAUFORT,1023.0,-999.0,-32.7614,26.6289,-32.76167,26.62833,0.1,1044.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160540.0,KAPRIVIER,KAP RIVER MOUNTAINS (27673113),47.0,267.0,-33.3553,26.8614,-33.355,26.86083,0.1,46.533,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160545.0,KOWIE RIVER,BATHURST (27681101),575.0,39.0,-33.5068,26.7444,-33.50667,26.745,0.1,590.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160550.0,OSKRAALRIVIER,WHITTLESEA,462.0,1055.0,-32.1808,26.8206,-32.18083,26.82083,0.0,461.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160580.0,GREAT FISH RIVER,MATOLEMA'S LOCATION OUTSPAN,29745.0,38.0,-33.2378,26.9949,-33.2375,26.995,0.0,29700.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160600.0,KEISKAMMARIVIER,FARM 7,2530.0,7.0,-33.1854,27.3908,-33.18542,27.39042,0.0,2520.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160601.0,KEISKAMMARIVIER,KAMAS LOC. (27672413),1429.0,283.0,-33.0117,26.9542,-33.01125,26.95375,0.1,1526.7,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1160602.0,KEISKAMMARIVIER,ZANYOKWE (27672405),482.0,521.0,-32.7517,27.0903,-32.7521,27.0896,0.1,486.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160605.0,RABULA,ZANYOKWE LOC. 3 (27672406),100.0,526.0,-32.7517,27.0978,-32.75167,27.0975,0.0,101.24,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160607.0,MTWAKU,MTWAKU LOC. 13 (27672407),33.0,691.0,-32.6375,27.1925,-32.6375,27.1925,0.0,33.031,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160610.0,MGQAKWEBE,MSENGE RIDGE (27672206),121.0,397.0,-32.8584,27.3707,-32.85833,27.37083,0.0,120.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160611.0,MGQAKWEBE,SHESHEGU (27672209),103.0,372.0,-32.9154,27.3863,-32.91542,27.38625,0.0,104.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160612.0,MGQAKWEBE,JEFTAS LOC 29 (27672212),15.0,551.0,-32.7869,27.2628,-32.78667,27.26333,0.1,14.943,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160615.0,CWENGCWE,BRAUNSCHWEIG (27672208),62.0,454.0,-32.7678,27.3728,-32.76833,27.37167,0.1,61.425,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160617.0,BUFFALO RIVER,MHLABATI,1011.0,-999.0,-32.9916,27.64,-32.99167,27.63833,0.2,1025.6,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160620.0,TYUME,GOUMAHASHE LOC. (27672401),238.0,521.0,-32.7594,26.8547,-32.75917,26.85417,0.1,235.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160621.0,TYUME,KWA KHAYALETU (27672414),71.0,702.0,-32.64,26.9361,-32.6396,26.9354,0.1,72.11,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1160625.0,BLINKWATERRIVIER,BLINKWATER (27673117),228.0,477.0,-32.7021,26.5759,-32.7025,26.57583,0.0,227.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1160630.0,KOONAPRIVIER,ADELAIDE (27673102),1245.0,572.0,-32.7135,26.2961,-32.71333,26.29583,0.0,1250.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
